Year,Team,Conf,Seed,Wins,Won_ConfT,Round_32,Sweet_16,Elite_8,Final_4,Champ_Game,Won_Natty,AdjO,AdjD,AdjEM,BARTHAG,EFG%,EFG%D,FT%,FTR,FT_Off_Impact,FT_Off_Eff,FTRD,FT_Def_Impact,FT_Def_Eff,FT_Net_Impact,FT_Net_Eff,TOV%,TOV%D,TOV%_Diff,OREB%,DREB%,2PT%,2PTR,2pt_Off_Impact,2pt_Off_Eff,2PT%D,2PTRD,2pt_Def_Impact,2pt_Def_Eff,2pt_Net_Impact,2pt_Net_Eff,3PT%,3PTR,3pt_Off_Impact,3pt_Off_Eff,3PT%D,3PTRD,3pt_Def_Impact,3pt_Def_Eff,3pt_Net_Impact,3pt_Net_Eff,AST%,Height,Experience,Talent,AdjT,W,Elite_SOS,Norm_Elite_SOS,WAB
2022,UAB,CUSA,12,0,0,0,0,0,0,0,0,112.489,98.456,14.0333,0.807,0.529,0.479,0.739,0.295,12.55,12.04,0.315,12.18,11.68,0.37,0.36,0.163,0.214,0.051,0.334,0.726,0.506,0.673,19.61,18.81,0.475,0.629,16.15,15.50,3.45,3.31,0.383,0.327,7.21,6.92,0.324,0.371,6.50,6.24,0.71,0.68,0.442,80.366,2.645,28.246,68.7871,25,14.007,0.216,-0.1
2022,UCLA,P12,4,2,0,1,1,0,0,0,0,116.076,91.2287,24.8472,0.933,0.506,0.477,0.736,0.298,12.45,12.54,0.292,10.99,11.06,1.46,1.47,0.134,0.197,0.063,0.319,0.752,0.496,0.685,19.29,19.42,0.473,0.622,15.48,15.59,3.80,3.83,0.352,0.315,6.29,6.34,0.322,0.378,6.41,6.45,-0.11,-0.11,0.499,80.205,2.209,79.66,65.5444,25,27.038,0.531,5.1
2022,USC,P12,7,0,0,0,0,0,0,0,0,110.473,96.0232,14.4494,0.816,0.511,0.447,0.666,0.309,11.18,11.18,0.263,10.59,10.59,0.59,0.59,0.177,0.147,-0.03,0.338,0.728,0.501,0.68,18.51,18.51,0.416,0.655,15.35,15.34,3.17,3.16,0.354,0.32,6.16,6.15,0.337,0.345,6.55,6.55,-0.39,-0.39,0.528,81.678,2.119,59.267,66.022,26,24.007,0.458,4.1
2022,Vermont,AE,13,0,0,0,0,0,0,0,0,110.775,97.7084,13.0669,0.778,0.573,0.477,0.747,0.266,10.98,11.16,0.226,8.70,8.84,2.28,2.32,0.149,0.171,0.022,0.24,0.814,0.589,0.569,18.52,18.82,0.452,0.624,15.19,15.43,3.34,3.39,0.368,0.431,8.77,8.91,0.344,0.376,6.96,7.08,1.80,1.83,0.549,78.553,2.807,4.679,64.9527,27,8.437,0.082,-0.8
2022,Villanova,BE,2,4,1,1,1,1,1,0,0,117.95,93.8397,24.1107,0.934,0.52,0.475,0.823,0.305,13.27,14.00,0.251,9.12,9.62,4.15,4.38,0.155,0.188,0.033,0.309,0.72,0.503,0.54,14.36,15.15,0.482,0.57,13.95,14.72,0.40,0.42,0.359,0.46,8.73,9.21,0.31,0.43,6.77,7.14,1.96,2.07,0.49,79.315,2.392,69.071,62.55,26,31.835,0.647,7.4
2022,Virginia Tech,ACC,11,0,1,0,0,0,0,0,0,114.268,96.4045,17.8634,0.898,0.552,0.487,0.743,0.237,9.19,9.65,0.252,9.20,9.66,-0.01,-0.01,0.17,0.188,0.018,0.281,0.739,0.525,0.586,16.06,16.85,0.494,0.63,15.90,16.68,0.17,0.17,0.393,0.414,8.50,8.91,0.317,0.37,5.99,6.29,2.50,2.63,0.554,79.95,2.136,20.673,62.9067,23,28.436,0.565,1.7
2022,Wisconsin,B10,3,1,0,1,0,0,0,0,0,110.398,94.8142,15.5839,0.863,0.482,0.494,0.742,0.323,13.91,13.81,0.277,10.94,10.86,2.97,2.95,0.127,0.169,0.042,0.258,0.76,0.489,0.64,18.16,18.03,0.499,0.663,18.27,18.15,-0.11,-0.11,0.313,0.36,6.54,6.49,0.323,0.337,6.01,5.97,0.53,0.52,0.44,82.342,1.462,62.378,66.466,24,31.803,0.646,6.5
2022,Wright St.,Horz,16,0,0,0,0,0,0,0,0,106.365,107.231,-0.86607,0.427,0.52,0.512,0.766,0.311,13.38,12.91,0.26,10.38,10.01,3.00,2.90,0.179,0.184,0.005,0.313,0.7,0.532,0.675,20.18,19.46,0.516,0.658,18.96,18.29,1.22,1.17,0.330,0.325,6.03,5.81,0.337,0.342,6.44,6.21,-0.41,-0.40,0.503,79.768,1.581,9.944,68.4334,20,8.923,0.094,-8.4
2022,Wyoming,MWC,12,0,0,0,0,0,0,0,0,110.173,97.0777,13.0956,0.777,0.524,0.472,0.725,0.37,14.75,14.75,0.245,9.74,9.73,5.01,5.01,0.167,0.158,-0.009,0.256,0.759,0.545,0.582,17.44,17.44,0.483,0.613,16.46,16.45,0.98,0.98,0.330,0.418,7.58,7.58,0.303,0.387,6.52,6.52,1.07,1.07,0.438,80.509,1.816,1.779,66.0062,24,21.516,0.398,1.9
2022,Yale,Ivy,14,0,0,0,0,0,0,0,0,101.474,99.2392,2.23432,0.541,0.501,0.489,0.737,0.327,13.52,13.00,0.311,12.49,12.01,1.03,0.99,0.183,0.182,-0.001,0.256,0.735,0.505,0.637,18.05,17.35,0.511,0.588,16.88,16.22,1.17,1.12,0.329,0.363,6.70,6.44,0.304,0.412,7.04,6.76,-0.34,-0.32,0.464,78.217,1.898,9.416,68.6807,18,14.651,0.232,-4.9
2021,Abilene Christian,Slnd,14,1,0,1,0,0,0,0,0,103.047,92.9196,10.1273,0.735,0.529,0.454,0.688,0.34,13.19,12.44,0.425,15.58,14.70,-2.39,-2.26,0.194,0.267,0.073,0.306,0.721,0.508,0.635,18.19,17.16,0.463,0.66,15.67,14.78,2.52,2.38,0.377,0.365,7.76,7.32,0.291,0.34,5.07,4.79,2.69,2.53,0.669,79.765,2.228,0.2,69.9524,19,9.607,0.110,-1.1
2021,Alabama,SEC,2,2,1,1,1,0,0,0,0,111.722,86.734,24.9876,0.928,0.513,0.453,0.72,0.286,12.39,11.06,0.319,13.30,11.88,-0.91,-0.81,0.186,0.211,0.025,0.315,0.702,0.501,0.529,15.95,14.24,0.464,0.664,17.97,16.04,-2.02,-1.81,0.351,0.471,9.95,8.88,0.288,0.336,5.64,5.04,4.30,3.84,0.508,80.152,1.841,70.27,73.9267,24,31.992,0.650,6.9
2021,Appalachian St.,SB,16,0,0,0,0,0,0,0,0,99.3998,103.738,-4.33805,0.339,0.477,0.504,0.716,0.33,12.80,12.87,0.24,9.02,9.06,3.79,3.80,0.175,0.2,0.025,0.278,0.694,0.467,0.561,14.20,14.27,0.504,0.622,16.47,16.55,-2.28,-2.29,0.326,0.439,7.76,7.79,0.335,0.378,6.65,6.69,1.10,1.11,0.488,79.11,1.818,9.441,65.6825,13,9.753,0.114,-7.6
2021,Arkansas,SEC,3,3,0,1,1,1,0,0,0,111.502,89.9724,21.5292,0.896,0.515,0.476,0.737,0.327,14.55,13.14,0.293,12.21,11.02,2.35,2.12,0.174,0.203,0.029,0.317,0.738,0.519,0.642,20.12,18.16,0.469,0.624,17.05,15.39,3.07,2.77,0.339,0.358,7.33,6.62,0.326,0.376,7.14,6.45,0.19,0.17,0.507,80.987,1.545,55.045,73.1045,22,28.411,0.564,4.6
2021,Baylor,B12,1,6,0,1,1,1,1,1,1,123.265,93.7679,29.4969,0.961,0.575,0.491,0.697,0.27,10.60,10.23,0.317,11.69,11.28,-1.08,-1.04,0.176,0.246,0.07,0.375,0.691,0.541,0.608,18.54,17.89,0.481,0.657,16.30,15.73,2.24,2.16,0.418,0.392,9.23,8.91,0.34,0.343,6.01,5.80,3.22,3.11,0.548,79.37,1.967,57.416,68.3891,22,27.876,0.551,6.7
2021,BYU,WCC,6,0,0,0,0,0,0,0,0,113.107,92.1612,20.9462,0.894,0.55,0.466,0.736,0.278,11.27,10.94,0.294,12.00,11.65,-0.74,-0.72,0.19,0.16,-0.03,0.286,0.767,0.545,0.612,18.37,17.83,0.455,0.652,16.94,16.45,1.43,1.38,0.373,0.388,7.97,7.74,0.324,0.348,6.44,6.25,1.53,1.49,0.569,82.332,1.984,39.722,67.9796,19,29.972,0.602,3.6
2021,Clemson,ACC,7,0,0,0,0,0,0,0,0,106.87,90.7046,16.1652,0.848,0.504,0.488,0.765,0.236,9.34,9.59,0.296,10.66,10.95,-1.32,-1.36,0.195,0.216,0.021,0.266,0.735,0.492,0.561,14.27,14.66,0.474,0.596,14.23,14.62,0.05,0.05,0.346,0.439,7.86,8.07,0.338,0.404,6.88,7.07,0.98,1.00,0.564,80.524,1.794,59.066,64.2422,16,32.216,0.656,2.9
2021,Cleveland St.,Horz,15,0,0,0,0,0,0,0,0,100.852,99.4794,1.37289,0.486,0.506,0.489,0.669,0.319,11.53,11.48,0.372,14.06,13.99,-2.52,-2.51,0.185,0.203,0.018,0.309,0.681,0.521,0.657,18.50,18.41,0.509,0.575,15.47,15.40,3.03,3.02,0.319,0.343,5.91,5.89,0.308,0.425,6.92,6.89,-1.00,-1.00,0.529,79.047,2.036,2.192,66.3028,19,12.128,0.171,-2.7
2021,Colgate,Pat,14,0,0,0,0,0,0,0,0,110.89,100.668,10.2223,0.829,0.57,0.456,0.731,0.31,14.17,12.91,0.25,10.80,9.84,3.37,3.07,0.137,0.166,0.029,0.282,0.746,0.554,0.641,22.20,20.23,0.494,0.63,18.80,17.13,3.40,3.10,0.400,0.359,8.98,8.18,0.261,0.37,5.83,5.32,3.14,2.86,0.561,80.225,1.82,0.2,72.4472,14,5.698,0.016,0.4
2021,Colorado,P12,5,1,0,1,0,0,0,0,0,114.417,92.7358,21.6816,0.934,0.52,0.477,0.822,0.299,13.57,13.50,0.28,10.65,10.60,2.91,2.90,0.168,0.198,0.03,0.309,0.744,0.503,0.642,17.83,17.73,0.465,0.652,16.14,16.05,1.69,1.68,0.367,0.358,7.25,7.21,0.333,0.348,6.17,6.13,1.09,1.08,0.513,80.306,2.245,48.237,66.3585,22,32.71,0.668,4.9
2021,Connecticut,BE,7,0,0,0,0,0,0,0,0,113.581,91.6796,21.9011,0.918,0.495,0.462,0.731,0.296,11.79,11.78,0.369,14.01,14.00,-2.22,-2.22,0.175,0.196,0.021,0.368,0.702,0.49,0.667,17.81,17.80,0.456,0.67,16.22,16.21,1.58,1.58,0.336,0.333,6.10,6.09,0.316,0.33,5.54,5.53,0.56,0.56,0.494,80.977,1.785,52.299,66.0354,15,31.015,0.627,2
2021,Creighton,BE,5,2,0,1,1,0,0,0,0,114.87,93.5652,21.3051,0.903,0.557,0.469,0.642,0.269,10.04,9.60,0.257,10.43,9.97,-0.39,-0.37,0.158,0.178,0.02,0.248,0.718,0.563,0.557,18.24,17.43,0.461,0.61,15.96,15.26,2.27,2.17,0.367,0.443,9.45,9.03,0.321,0.39,7.11,6.79,2.35,2.24,0.558,79.001,2.215,57.988,69.0627,20,30.082,0.604,3.2
2021,Drake,MVC,11,0,0,0,0,0,0,0,0,113.949,99.3062,14.6425,0.786,0.545,0.484,0.711,0.252,10.14,10.03,0.297,11.51,11.38,-1.37,-1.35,0.152,0.188,0.036,0.316,0.751,0.544,0.687,21.16,20.92,0.497,0.641,17.27,17.07,3.89,3.84,0.366,0.313,6.49,6.41,0.308,0.359,5.99,5.93,0.49,0.49,0.453,79.545,1.958,0.2,66.7599,23,15.072,0.242,1.8
2021,Drexel,CAA,16,0,0,0,0,0,0,0,0,107.143,105.525,1.6183,0.565,0.543,0.496,0.777,0.285,11.44,11.75,0.272,10.44,10.73,0.99,1.02,0.196,0.164,-0.032,0.294,0.757,0.535,0.643,17.76,18.25,0.504,0.656,17.75,18.24,0.01,0.01,0.372,0.357,6.86,7.05,0.321,0.344,5.93,6.09,0.93,0.95,0.582,80.023,1.77,8.771,64.2271,12,8.855,0.092,-4.5
2021,Eastern Washington,BSky,14,0,0,0,0,0,0,0,0,107.67,101.018,6.65145,0.713,0.541,0.475,0.799,0.304,14.67,13.39,0.277,11.96,10.91,2.71,2.47,0.165,0.165,0,0.239,0.744,0.542,0.604,19.78,18.04,0.476,0.646,18.58,16.95,1.20,1.10,0.359,0.396,8.59,7.83,0.316,0.354,6.76,6.16,1.83,1.67,0.541,79.677,1.614,0.2,72.3499,15,13.059,0.193,-3.1
2021,Florida,SEC,7,1,0,1,0,0,0,0,0,110.975,93.4227,17.5522,0.873,0.525,0.475,0.757,0.338,13.93,13.39,0.348,13.56,13.04,0.37,0.35,0.207,0.206,-0.001,0.308,0.684,0.519,0.662,18.70,17.98,0.484,0.647,17.07,16.41,1.64,1.57,0.357,0.338,6.57,6.32,0.306,0.353,5.89,5.66,0.68,0.65,0.45,80.694,1.529,60.198,68.6479,14,34.098,0.701,1.2
2021,Florida St.,ACC,4,2,0,1,1,0,0,0,0,116.442,94.3726,22.0698,0.929,0.544,0.465,0.738,0.327,13.59,12.71,0.363,14.72,13.77,-1.14,-1.06,0.202,0.196,-0.006,0.357,0.686,0.521,0.645,18.92,17.70,0.442,0.6,15.04,14.07,3.88,3.63,0.390,0.355,7.80,7.29,0.333,0.4,7.56,7.07,0.24,0.22,0.519,82.065,1.949,53.523,70.5582,16,27.679,0.546,2.4
2021,Georgetown,BE,12,0,1,0,0,0,0,0,0,107.693,93.636,14.0569,0.825,0.496,0.48,0.754,0.303,12.46,11.81,0.259,10.81,10.24,1.65,1.56,0.217,0.162,-0.055,0.324,0.727,0.461,0.612,15.38,14.58,0.474,0.603,16.68,15.81,-1.30,-1.23,0.366,0.388,7.74,7.34,0.326,0.397,7.55,7.16,0.19,0.18,0.517,81.822,2.018,40.505,69.6374,13,32.752,0.669,-1.1
2021,Georgia Tech,ACC,9,0,1,0,0,0,0,0,0,113.332,94.783,18.5494,0.869,0.539,0.522,0.727,0.29,12.02,11.70,0.289,10.81,10.53,1.21,1.17,0.159,0.228,0.069,0.248,0.701,0.548,0.63,19.67,19.16,0.507,0.654,17.35,16.89,2.33,2.27,0.349,0.37,7.36,7.17,0.367,0.346,6.64,6.47,0.72,0.70,0.577,80.032,2.51,51.343,67.7637,17,29.468,0.590,1.8
2021,Gonzaga,WCC,1,5,0,1,1,1,1,1,0,126.111,89.4872,36.6241,0.979,0.61,0.475,0.726,0.367,16.71,14.75,0.259,11.04,9.74,5.68,5.01,0.161,0.203,0.042,0.304,0.766,0.64,0.677,27.18,23.99,0.468,0.655,18.27,16.12,8.91,7.87,0.365,0.323,7.40,6.53,0.325,0.345,6.68,5.90,0.71,0.63,0.536,80.58,1.528,80.761,74.7701,26,24.19,0.462,8.5
2021,Grand Canyon,WAC,15,0,0,0,0,0,0,0,0,103.554,96.5771,6.97644,0.716,0.528,0.447,0.692,0.345,12.44,12.54,0.294,11.49,11.58,0.95,0.96,0.204,0.165,-0.039,0.33,0.772,0.554,0.638,18.42,18.57,0.448,0.607,14.87,14.99,3.55,3.58,0.322,0.362,6.08,6.12,0.297,0.393,6.38,6.43,-0.31,-0.31,0.557,81.935,2.131,14.562,65.4771,14,10.505,0.132,-2.9
2021,Hartford,AE,16,0,0,0,0,0,0,0,0,97.4886,100.22,-2.73095,0.427,0.504,0.476,0.712,0.286,11.00,10.89,0.25,9.49,9.39,1.51,1.50,0.19,0.204,0.014,0.249,0.712,0.513,0.575,15.94,15.77,0.507,0.593,15.96,15.80,-0.03,-0.03,0.327,0.425,7.51,7.43,0.287,0.407,6.20,6.14,1.31,1.29,0.466,80.654,1.927,12.091,66.7023,15,10.041,0.121,-4.9
2021,Houston,Amer,2,4,0,1,1,1,1,0,0,118.922,90.1017,28.8202,0.964,0.513,0.429,0.743,0.307,12.40,12.60,0.424,15.43,15.69,-3.04,-3.09,0.163,0.216,0.053,0.394,0.72,0.499,0.577,15.65,15.91,0.43,0.624,13.66,13.88,1.99,2.02,0.355,0.423,8.16,8.30,0.285,0.376,5.45,5.54,2.71,2.75,0.514,79.302,1.843,57.911,64.9246,23,18.87,0.334,4
2021,Illinois,B10,1,1,1,1,0,0,0,0,0,118.957,88.3445,30.6122,0.951,0.556,0.466,0.691,0.392,15.67,14.62,0.305,12.94,12.08,2.73,2.55,0.182,0.161,-0.021,0.33,0.778,0.553,0.693,22.17,20.69,0.454,0.67,18.05,16.84,4.12,3.85,0.376,0.307,6.68,6.23,0.327,0.33,6.40,5.98,0.27,0.26,0.555,80.548,1.627,73.109,70.7135,23,40.223,0.849,8.8
2021,Iona,MAAC,15,0,0,0,0,0,0,0,0,100.371,101.407,-1.03598,0.555,0.512,0.456,0.743,0.361,14.20,13.72,0.463,18.18,17.57,-3.98,-3.85,0.225,0.196,-0.029,0.335,0.738,0.499,0.624,16.48,15.93,0.458,0.621,15.62,15.09,0.86,0.83,0.355,0.376,7.07,6.83,0.301,0.379,6.27,6.05,0.80,0.77,0.56,80.272,1.731,9.632,68.3119,12,7.27,0.054,-3.2
2021,Iowa,B10,2,1,0,1,0,0,0,0,0,123.496,94.5925,28.9031,0.946,0.546,0.483,0.713,0.32,13.84,13.06,0.226,9.47,8.93,4.38,4.13,0.133,0.163,0.03,0.307,0.714,0.524,0.602,19.14,18.05,0.458,0.604,16.20,15.28,2.94,2.77,0.386,0.398,9.32,8.79,0.348,0.396,8.07,7.61,1.25,1.18,0.638,81.654,1.656,61.215,69.9829,21,36.806,0.767,5.5
2021,Kansas,B12,3,1,0,1,0,0,0,0,0,109.615,88.5839,21.0313,0.895,0.497,0.47,0.714,0.305,12.23,11.83,0.265,10.35,10.00,1.89,1.82,0.177,0.2,0.023,0.312,0.731,0.493,0.64,17.73,17.14,0.459,0.625,15.67,15.15,2.06,1.99,0.337,0.36,6.82,6.59,0.325,0.375,6.66,6.44,0.16,0.15,0.522,80.329,1.46,80.676,68.2629,19,36.237,0.753,4.3
2021,Liberty,ASun,13,0,0,0,0,0,0,0,0,110.143,101.773,8.37002,0.713,0.574,0.48,0.778,0.255,10.57,11.05,0.296,11.05,11.55,-0.48,-0.50,0.156,0.173,0.017,0.231,0.776,0.568,0.525,15.89,16.61,0.478,0.639,15.95,16.67,-0.06,-0.06,0.388,0.475,9.82,10.27,0.322,0.361,6.07,6.34,3.75,3.92,0.574,79.299,1.736,3.795,63.1252,19,9.801,0.115,-1.7
2021,Loyola Chicago,MVC,8,2,0,1,1,0,0,0,0,110.416,86.6625,23.7539,0.918,0.563,0.467,0.733,0.307,11.77,12.10,0.224,8.06,8.29,3.71,3.82,0.185,0.216,0.031,0.26,0.79,0.58,0.63,19.12,19.65,0.455,0.656,15.02,15.44,4.10,4.21,0.357,0.37,6.91,7.11,0.325,0.344,5.63,5.78,1.28,1.32,0.599,79.589,2.231,11.054,64.1938,22,16.033,0.265,1.8
2021,LSU,SEC,8,1,0,1,0,0,0,0,0,119.771,100.181,19.5899,0.883,0.528,0.485,0.747,0.339,15.03,14.02,0.291,12.01,11.21,3.02,2.82,0.161,0.184,0.023,0.315,0.672,0.53,0.629,19.79,18.46,0.513,0.557,16.50,15.39,3.29,3.07,0.350,0.371,7.71,7.19,0.3,0.443,7.67,7.16,0.04,0.03,0.423,79.998,1.064,83.74,70.7574,18,31.962,0.650,2.3
2021,Maryland,B10,10,1,0,1,0,0,0,0,0,110.916,92.1984,18.7175,0.856,0.526,0.485,0.703,0.326,12.46,12.58,0.256,9.94,10.04,2.52,2.55,0.168,0.169,0.001,0.209,0.752,0.528,0.57,16.36,16.53,0.464,0.582,14.66,14.81,1.70,1.72,0.349,0.43,8.16,8.24,0.343,0.418,7.78,7.86,0.37,0.38,0.537,79.403,1.869,67.127,65.3286,15,36.317,0.755,0.1
2021,Michigan,B10,1,3,0,1,1,1,0,0,0,119.434,88.6425,30.7915,0.952,0.549,0.449,0.778,0.289,12.58,12.42,0.245,9.94,9.82,2.64,2.60,0.163,0.151,-0.012,0.294,0.752,0.533,0.661,19.70,19.46,0.423,0.673,16.15,15.95,3.55,3.51,0.387,0.339,7.34,7.25,0.335,0.327,6.21,6.14,1.12,1.11,0.555,82.229,2.078,66.856,66.8217,20,35.087,0.725,7.1
2021,Michigan St.,B10,11,0,0,0,0,0,0,0,0,106.989,92.9745,14.0141,0.787,0.479,0.478,0.721,0.314,12.60,12.12,0.371,15.40,14.81,-2.80,-2.69,0.189,0.154,-0.035,0.304,0.739,0.478,0.659,17.53,16.86,0.481,0.66,18.43,17.73,-0.90,-0.86,0.320,0.341,6.07,5.84,0.315,0.34,6.22,5.98,-0.14,-0.14,0.641,80.462,1.714,82.545,68.6334,15,38.227,0.801,1.2
2021,Missouri,SEC,9,0,0,0,0,0,0,0,0,110.248,95.0983,15.15,0.863,0.509,0.485,0.698,0.375,14.59,14.01,0.364,14.60,14.02,-0.01,-0.01,0.189,0.184,-0.005,0.286,0.708,0.526,0.625,18.33,17.60,0.483,0.67,18.15,17.43,0.18,0.17,0.320,0.375,6.69,6.42,0.327,0.33,6.05,5.81,0.64,0.61,0.511,80.64,2.462,50.387,68.7329,16,33.332,0.683,2.1
2021,Morehead St.,OVC,14,0,0,0,0,0,0,0,0,100.165,96.2694,3.89559,0.559,0.519,0.47,0.683,0.368,12.71,12.79,0.231,8.88,8.94,3.83,3.85,0.229,0.18,-0.049,0.313,0.751,0.518,0.655,17.16,17.27,0.476,0.586,15.00,15.10,2.16,2.17,0.347,0.345,6.05,6.09,0.307,0.414,6.84,6.88,-0.78,-0.79,0.513,79.834,1.69,5.5,65.5948,21,13.166,0.196,-1.9
2021,Mount St. Mary's,NEC,16,0,0,0,0,0,0,0,0,95.4181,100.428,-5.0102,0.362,0.487,0.455,0.678,0.297,9.98,10.59,0.246,9.14,9.70,0.84,0.89,0.203,0.164,-0.039,0.319,0.752,0.477,0.637,15.06,15.98,0.456,0.672,15.93,16.91,-0.87,-0.92,0.337,0.363,6.06,6.43,0.301,0.328,5.13,5.45,0.93,0.99,0.506,80.738,1.572,0.2,62.172,12,9.106,0.098,-7.2
2021,Norfolk St.,MEAC,16,0,0,0,0,0,0,0,0,100.613,104.355,-3.74215,0.365,0.497,0.474,0.709,0.386,15.23,14.85,0.42,16.12,15.72,-0.89,-0.87,0.178,0.207,0.029,0.288,0.713,0.461,0.641,16.44,16.03,0.472,0.547,13.86,13.51,2.58,2.52,0.374,0.359,7.47,7.28,0.317,0.453,7.71,7.52,-0.24,-0.23,0.48,79.353,2.363,0.2,67.6936,14,6.134,0.026,-5
2021,North Carolina,ACC,8,0,0,0,0,0,0,0,0,110.111,90.0231,20.0876,0.864,0.485,0.487,0.668,0.349,13.30,12.22,0.271,11.23,10.32,2.06,1.90,0.206,0.193,-0.013,0.413,0.737,0.489,0.718,20.02,18.40,0.468,0.618,16.76,15.40,3.26,2.99,0.317,0.282,5.10,4.68,0.344,0.382,7.62,7.00,-2.52,-2.31,0.558,82.508,1.02,85.053,71.8271,18,34.274,0.706,2.4
2021,North Texas,CUSA,13,1,0,1,0,0,0,0,0,105.362,93.6646,11.6975,0.758,0.54,0.457,0.735,0.272,10.04,10.50,0.317,11.24,11.76,-1.20,-1.25,0.204,0.214,0.01,0.279,0.731,0.529,0.628,16.68,17.45,0.448,0.658,14.62,15.29,2.07,2.16,0.373,0.372,6.97,7.29,0.316,0.342,5.36,5.61,1.61,1.68,0.518,79.684,2.415,2.103,63.0896,16,19.471,0.348,-2.4
2021,Ohio,MAC,13,1,0,1,0,0,0,0,0,113.002,101.888,11.1142,0.763,0.558,0.511,0.706,0.296,12.02,11.45,0.302,11.97,11.40,0.05,0.05,0.17,0.2,0.03,0.287,0.726,0.564,0.613,19.89,18.94,0.516,0.6,17.17,16.35,2.72,2.59,0.366,0.387,8.15,7.76,0.337,0.4,7.48,7.12,0.67,0.64,0.597,79.748,1.43,6.606,69.3203,15,16.438,0.275,-2
2021,Ohio St.,B10,2,0,0,0,0,0,0,0,0,122.274,96.8491,25.4253,0.929,0.531,0.489,0.763,0.376,16.30,16.04,0.338,13.78,13.56,2.52,2.48,0.153,0.15,-0.003,0.291,0.726,0.521,0.606,17.94,17.65,0.474,0.62,16.76,16.49,1.18,1.16,0.365,0.394,8.17,8.04,0.341,0.38,7.39,7.27,0.78,0.77,0.495,79.536,1.963,71.659,67.0815,21,39.398,0.829,6
2021,Oklahoma,B12,8,1,0,1,0,0,0,0,0,111.427,94.7836,16.6439,0.864,0.508,0.489,0.744,0.291,12.34,12.03,0.228,8.97,8.75,3.37,3.28,0.158,0.187,0.029,0.273,0.725,0.508,0.61,17.66,17.22,0.463,0.619,15.77,15.38,1.89,1.84,0.338,0.39,7.51,7.33,0.354,0.381,7.42,7.24,0.09,0.09,0.5,79.831,2.102,32.322,67.689,15,32.105,0.653,0.3
2021,Oklahoma St.,B12,4,1,0,1,0,0,0,0,0,110.059,91.2923,18.7671,0.873,0.521,0.472,0.713,0.364,14.68,13.46,0.305,12.66,11.62,2.02,1.85,0.214,0.193,-0.021,0.319,0.698,0.528,0.681,20.34,18.65,0.469,0.626,17.05,15.64,3.29,3.02,0.338,0.319,6.10,5.59,0.317,0.374,6.88,6.31,-0.79,-0.72,0.477,80.273,1.061,61.902,71.9524,20,36.37,0.756,4.8
2021,Oral Roberts,Sum,15,2,0,1,1,0,0,0,0,108.656,107.44,1.21622,0.522,0.536,0.504,0.826,0.278,13.89,12.78,0.331,13.89,12.78,0.00,0.00,0.157,0.182,0.025,0.232,0.67,0.497,0.541,16.27,14.96,0.49,0.68,19.56,17.99,-3.29,-3.03,0.388,0.459,10.77,9.91,0.356,0.32,6.69,6.15,4.09,3.76,0.426,79.548,1.496,1.124,71.7646,13,16.652,0.280,-4.9
2021,Oregon,P12,7,2,0,1,1,0,0,0,0,114.453,96.7728,17.6799,0.877,0.544,0.501,0.704,0.268,10.55,10.36,0.271,10.38,10.19,0.17,0.17,0.168,0.203,0.035,0.283,0.728,0.529,0.62,18.35,18.01,0.499,0.608,16.26,15.96,2.09,2.05,0.379,0.38,8.06,7.91,0.336,0.392,7.06,6.93,1.00,0.98,0.484,78.776,2.265,49.314,67.2355,20,31.097,0.629,4.8
2021,Oregon St.,P12,12,3,1,1,1,1,0,0,0,109.326,99.1533,10.1728,0.766,0.487,0.504,0.76,0.34,13.99,14.12,0.382,14.56,14.69,-0.57,-0.57,0.172,0.185,0.013,0.298,0.706,0.469,0.645,16.38,16.53,0.525,0.623,17.43,17.59,-1.05,-1.06,0.346,0.355,6.65,6.71,0.314,0.377,6.31,6.37,0.34,0.34,0.594,81.224,2.035,34.182,65.3971,16,34.218,0.704,0.4
2021,Purdue,B10,4,0,0,0,0,0,0,0,0,113.612,91.3407,22.2716,0.89,0.514,0.486,0.711,0.322,12.37,12.28,0.303,11.97,11.88,0.41,0.40,0.187,0.169,-0.018,0.322,0.759,0.521,0.625,17.60,17.47,0.497,0.543,14.91,14.80,2.69,2.67,0.335,0.375,6.79,6.74,0.315,0.457,7.95,7.90,-1.16,-1.15,0.56,81.744,1.041,60.403,66.4842,18,36.431,0.758,3.7
2021,Rutgers,B10,10,1,0,1,0,0,0,0,0,108.651,90.5084,18.1428,0.846,0.502,0.477,0.632,0.277,9.92,9.66,0.332,13.05,12.71,-3.13,-3.05,0.164,0.189,0.025,0.274,0.707,0.519,0.673,19.79,19.27,0.474,0.644,16.78,16.34,3.01,2.93,0.311,0.327,5.76,5.61,0.321,0.356,6.28,6.12,-0.52,-0.51,0.516,80.503,1.953,55.802,67.7741,15,38.152,0.799,1.7
2021,San Diego St.,MWC,6,0,0,0,0,0,0,0,0,110.835,89.5391,21.296,0.926,0.527,0.467,0.719,0.343,13.54,13.53,0.327,11.97,11.96,1.57,1.57,0.169,0.225,0.056,0.299,0.756,0.505,0.605,16.78,16.76,0.446,0.545,12.45,12.43,4.33,4.32,0.375,0.395,8.13,8.12,0.328,0.455,7.64,7.63,0.49,0.49,0.537,79.793,2.399,26.167,66.0736,22,18.796,0.332,3.1
