Year,Team,Conf,Seed,Wins,Won_ConfT,Round_32,Sweet_16,Elite_8,Final_4,Champ_Game,Won_Natty,AdjO,AdjD,AdjEM,BARTHAG,EFG%,EFG%D,FT%,FTR,FTRD,TOV%,TOV%D,TOV%_Diff,OREB%,DREB%,2PT%,2PTR,2PT%D,2PTRD,3PT%,3PTR,3PT%D,3PTRD,AST%,Height,Experience,Talent,AdjT,W,Elite_SOS,WAB
2024,Dayton,A10,7,1,0,1,0,0,0,0,0,118.601,101.304,17.2975,0.855,0.566,0.479,0.734,0.372,0.218,0.158,0.157,-0.001,0.269,0.71,0.537,0.555,0.482,0.596,0.402,0.445,0.317,0.404,0.583,80.705,2.205,32.899,64.1776,24,23.183,2.6
2024,Drake,MVC,10,0,0,0,0,0,0,0,0,115.619,100.904,14.7142,0.828,0.549,0.51,0.763,0.326,0.31,0.139,0.174,0.035,0.242,0.779,0.551,0.604,0.519,0.607,0.365,0.396,0.33,0.393,0.559,80.074,1.786,15.682,67.8384,27,16.549,1.7
2024,Duke,ACC,4,3,0,1,1,1,0,0,0,121.827,96.9502,24.8767,0.927,0.552,0.49,0.722,0.338,0.276,0.143,0.169,0.026,0.318,0.741,0.544,0.626,0.491,0.645,0.377,0.374,0.326,0.355,0.538,82.287,1.152,91.61,66.6784,24,26.968,3.3
2024,Duquesne,A10,11,1,0,1,0,0,0,0,0,106.921,97.5497,9.37104,0.761,0.501,0.48,0.714,0.331,0.353,0.175,0.195,0.02,0.299,0.7,0.496,0.603,0.484,0.627,0.339,0.397,0.317,0.373,0.538,80.119,1.999,0.2,66.3236,23,19.651,-1.8
2024,Florida,SEC,7,0,0,0,0,0,0,0,0,119.317,101.129,18.1884,0.895,0.515,0.488,0.712,0.386,0.342,0.158,0.145,-0.013,0.375,0.711,0.517,0.655,0.49,0.673,0.342,0.345,0.322,0.327,0.502,82.595,1.707,30.164,71.6913,24,31.29,3
2024,Florida Atlantic,Amer,8,0,0,0,0,0,0,0,0,118.961,102.725,16.2359,0.816,0.55,0.497,0.72,0.348,0.275,0.158,0.165,0.007,0.338,0.708,0.56,0.612,0.493,0.637,0.356,0.388,0.336,0.363,0.51,79.864,2.764,21.565,68.0531,25,20.437,1.2
2024,Gonzaga,WCC,5,2,0,1,1,0,0,0,0,120.997,99.4329,21.5641,0.915,0.567,0.473,0.726,0.315,0.258,0.14,0.165,0.025,0.333,0.728,0.583,0.686,0.451,0.631,0.355,0.314,0.34,0.369,0.521,81.225,1.84,72.006,69.0926,24,23.847,2.5
2024,Grambling St.,SWAC,16,0,0,0,0,0,0,0,0,99.2736,107.084,-7.80999,0.281,0.482,0.491,0.706,0.396,0.339,0.205,0.19,-0.015,0.281,0.673,0.47,0.702,0.484,0.666,0.341,0.298,0.337,0.334,0.406,80.211,2.34,12.502,64.8232,17,15.298,-8
2024,Grand Canyon,WAC,12,1,0,1,0,0,0,0,0,113.478,99.5638,13.9138,0.773,0.52,0.459,0.753,0.453,0.348,0.178,0.199,0.021,0.346,0.704,0.523,0.639,0.444,0.664,0.344,0.361,0.326,0.336,0.452,80.422,2.618,14.992,68.1093,28,11.307,1.3
2024,Houston,B12,1,2,0,1,1,0,0,0,0,118.868,87.1492,31.7188,0.979,0.497,0.44,0.694,0.299,0.39,0.137,0.247,0.11,0.369,0.698,0.484,0.634,0.434,0.591,0.347,0.366,0.3,0.409,0.491,78.793,2.28,63.543,63.2681,30,34.485,10.6
2024,Howard,MEAC,16,0,0,0,0,0,0,0,0,105.489,113.752,-8.26281,0.291,0.52,0.509,0.75,0.422,0.391,0.214,0.167,-0.047,0.334,0.693,0.492,0.611,0.508,0.668,0.375,0.389,0.34,0.332,0.553,79.358,2.194,31.316,67.5375,16,8.38,-12.1
2024,Illinois,B10,3,3,1,1,1,1,0,0,0,125.551,101.564,23.9871,0.922,0.538,0.48,0.745,0.378,0.271,0.151,0.123,-0.028,0.362,0.739,0.547,0.617,0.466,0.721,0.349,0.383,0.343,0.279,0.444,80.635,2.444,56.834,69.8886,26,32.635,6
2024,Iowa St.,B12,2,2,1,1,1,0,0,0,0,113.864,87.1458,26.7178,0.958,0.519,0.471,0.697,0.361,0.352,0.157,0.257,0.1,0.316,0.706,0.517,0.68,0.469,0.55,0.349,0.32,0.315,0.45,0.58,80.572,1.824,44.201,67.3399,27,33.017,6.9
2024,James Madison,SB,12,1,0,1,0,0,0,0,0,113.858,100.958,12.9001,0.778,0.544,0.467,0.705,0.342,0.351,0.147,0.198,0.051,0.32,0.724,0.542,0.619,0.488,0.649,0.365,0.381,0.286,0.351,0.543,79.864,2.428,3.831,69.4753,30,9.457,1.5
2024,Kansas,B12,4,1,0,1,0,0,0,0,0,113.382,94.1566,19.2256,0.911,0.534,0.476,0.729,0.328,0.285,0.164,0.168,0.004,0.253,0.736,0.548,0.703,0.453,0.589,0.333,0.297,0.338,0.411,0.665,82.569,2.102,64.218,68.9392,21,37.263,4.3
2024,Kentucky,SEC,3,0,0,0,0,0,0,0,0,122.742,102.724,20.018,0.893,0.574,0.495,0.773,0.304,0.334,0.142,0.16,0.018,0.289,0.698,0.547,0.627,0.498,0.601,0.412,0.373,0.326,0.399,0.546,82.02,0.982,73.978,72.636,23,29.177,2.9
2024,Long Beach St.,BW,15,0,0,0,0,0,0,0,0,107.857,107.862,-0.00456917,0.431,0.489,0.512,0.71,0.381,0.326,0.171,0.185,0.014,0.333,0.704,0.497,0.717,0.5,0.564,0.313,0.283,0.351,0.436,0.551,80.347,2.22,11.174,71.1635,19,12.603,-8
2024,Longwood,BSth,16,0,0,0,0,0,0,0,0,105.712,104.753,0.95941,0.476,0.494,0.513,0.688,0.395,0.361,0.18,0.196,0.016,0.367,0.745,0.486,0.717,0.509,0.605,0.342,0.283,0.346,0.395,0.48,79.691,2.323,17.521,66.7619,18,9.715,-8.6
2024,Marquette,BE,2,2,0,1,1,0,0,0,0,118.294,95.5576,22.7369,0.933,0.551,0.497,0.715,0.256,0.282,0.143,0.211,0.068,0.26,0.692,0.56,0.595,0.492,0.569,0.358,0.405,0.336,0.431,0.543,81.653,1.872,57.136,68.9774,25,37.073,6.5
2024,McNeese St.,Slnd,12,0,0,0,0,0,0,0,0,114.033,101.171,12.8626,0.752,0.549,0.478,0.695,0.406,0.339,0.142,0.23,0.088,0.321,0.696,0.528,0.664,0.463,0.519,0.394,0.336,0.33,0.481,0.518,79.315,2.328,18.38,65.5793,26,8.837,0.7
2024,Michigan St.,B10,9,1,0,1,0,0,0,0,0,113.76,93.7263,20.0339,0.898,0.515,0.48,0.706,0.299,0.326,0.147,0.187,0.04,0.299,0.713,0.505,0.698,0.471,0.587,0.359,0.302,0.328,0.413,0.6,80.882,2.07,67.335,65.1889,19,34.196,0.21
2024,Mississippi St.,SEC,8,0,0,0,0,0,0,0,0,113.678,95.6951,17.9825,0.877,0.517,0.477,0.672,0.379,0.324,0.187,0.182,-0.005,0.354,0.724,0.534,0.618,0.502,0.589,0.325,0.382,0.294,0.411,0.528,80.786,2.241,43.205,67.0503,21,32.154,0.8
2024,Montana St.,BSky,16,0,0,0,0,0,0,0,0,103.305,107.206,-3.90152,0.419,0.539,0.523,0.734,0.307,0.37,0.168,0.186,0.018,0.207,0.714,0.534,0.586,0.541,0.646,0.364,0.414,0.326,0.354,0.478,79.76,2.373,0.2,68.7956,15,9.572,-12.6
2024,Morehead St.,OVC,14,0,0,0,0,0,0,0,0,108.989,103.52,5.46884,0.589,0.544,0.457,0.715,0.313,0.327,0.185,0.155,-0.03,0.32,0.736,0.556,0.549,0.454,0.688,0.353,0.451,0.311,0.312,0.524,80.434,2.372,16.078,64.2353,22,11.774,-3.4
2024,Nebraska,B10,8,0,0,0,0,0,0,0,0,115.866,97.6744,18.1912,0.9,0.532,0.463,0.754,0.324,0.277,0.159,0.164,0.005,0.278,0.7,0.528,0.555,0.452,0.583,0.358,0.445,0.319,0.417,0.571,80.383,2.43,27.887,68.6104,23,29.05,2.4
2024,Nevada,MWC,10,0,0,0,0,0,0,0,0,115.55,98.7358,16.814,0.863,0.533,0.482,0.723,0.462,0.343,0.15,0.173,0.023,0.275,0.728,0.526,0.664,0.491,0.59,0.365,0.336,0.313,0.41,0.581,80.208,2.436,28.02,66.6449,25,22.983,2.7
2024,New Mexico,MWC,11,0,0,0,0,0,0,0,0,115.411,96.4738,18.9368,0.893,0.51,0.48,0.718,0.331,0.335,0.139,0.195,0.056,0.334,0.73,0.514,0.702,0.492,0.634,0.334,0.298,0.306,0.366,0.493,80.945,1.908,55.824,72.6803,25,23.773,1.7
2024,North Carolina,ACC,1,2,0,1,1,0,0,0,0,117.796,93.151,24.6454,0.931,0.513,0.464,0.754,0.368,0.283,0.144,0.149,0.005,0.328,0.765,0.503,0.641,0.46,0.639,0.354,0.359,0.314,0.361,0.515,81.126,2.174,88.407,70.4477,27,30.665,6.6
2024,North Carolina St.,ACC,11,4,1,1,1,1,1,0,0,114.385,101.329,13.056,0.798,0.507,0.505,0.734,0.325,0.319,0.137,0.179,0.042,0.286,0.707,0.501,0.665,0.495,0.647,0.346,0.335,0.349,0.353,0.461,80.48,2.403,48.869,68.0599,22,28.902,-0.6
2024,Northwestern,B10,9,1,0,1,0,0,0,0,0,116.657,100.752,15.9057,0.872,0.532,0.516,0.748,0.299,0.394,0.133,0.188,0.055,0.257,0.718,0.497,0.632,0.503,0.631,0.394,0.368,0.359,0.369,0.596,80.627,2.306,35.529,63.7214,21,30.87,1.5
2024,Oakland,Horz,14,1,0,1,0,0,0,0,0,108.593,105.776,2.81743,0.585,0.521,0.506,0.758,0.309,0.268,0.162,0.163,0.001,0.306,0.714,0.518,0.592,0.505,0.593,0.351,0.408,0.339,0.407,0.533,78.86,2.571,7.281,66.6629,23,15.066,-4.2
2024,Oregon,P12,11,1,1,1,0,0,0,0,0,114.036,100.607,13.4292,0.815,0.518,0.515,0.715,0.323,0.328,0.148,0.179,0.031,0.287,0.729,0.527,0.633,0.516,0.638,0.336,0.367,0.343,0.362,0.507,80.1,1.969,47.815,67.1541,23,28.128,1.4
2024,Purdue,B10,1,5,0,1,1,1,1,1,0,124.988,95.87,29.1183,0.964,0.56,0.477,0.721,0.428,0.23,0.165,0.14,-0.025,0.374,0.753,0.532,0.65,0.481,0.628,0.408,0.35,0.314,0.372,0.645,83.245,1.864,52.594,67.3784,29,36.076,11
2024,Saint Mary's,WCC,5,0,0,0,0,0,0,0,0,114.901,95.0132,19.888,0.92,0.531,0.451,0.674,0.283,0.322,0.16,0.167,0.007,0.39,0.776,0.53,0.633,0.436,0.71,0.355,0.367,0.324,0.29,0.583,81.259,1.929,38.712,61.9463,25,19.572,1.4
2024,Saint Peter's,MAAC,15,0,0,0,0,0,0,0,0,98.5882,100.91,-2.32142,0.404,0.45,0.466,0.719,0.381,0.423,0.196,0.203,0.007,0.351,0.706,0.424,0.689,0.464,0.655,0.339,0.311,0.315,0.345,0.49,79.592,1.797,0.702,63.9542,18,9.395,-8.8
2024,Samford,SC,13,0,0,0,0,0,0,0,0,113.083,103.291,9.79228,0.732,0.569,0.5,0.726,0.364,0.37,0.181,0.217,0.036,0.302,0.68,0.555,0.591,0.495,0.599,0.393,0.409,0.339,0.401,0.574,79.553,2.096,14.838,72.4779,27,11.368,0.07
2024,San Diego St.,MWC,5,2,0,1,1,0,0,0,0,113.548,93.8492,19.6993,0.879,0.498,0.472,0.729,0.375,0.333,0.16,0.18,0.02,0.327,0.72,0.516,0.622,0.483,0.595,0.313,0.378,0.305,0.405,0.508,80.787,2.508,43.201,65.9846,22,30.359,2.6
2024,South Carolina,SEC,6,0,0,0,0,0,0,0,0,114.735,99.6715,15.0632,0.842,0.508,0.48,0.714,0.318,0.308,0.155,0.149,-0.006,0.331,0.72,0.511,0.59,0.468,0.688,0.335,0.41,0.336,0.312,0.602,80.088,2.242,43.412,62.8651,26,28.077,4.7
2024,South Dakota St.,Sum,15,0,0,0,0,0,0,0,0,108.662,105.674,2.98745,0.583,0.553,0.508,0.716,0.304,0.274,0.164,0.165,0.001,0.244,0.747,0.559,0.598,0.49,0.529,0.362,0.402,0.352,0.471,0.464,80.807,1.819,7.614,67.8617,19,9.978,-7.4
2024,Stetson,ASun,16,0,0,0,0,0,0,0,0,110.262,114.366,-4.1041,0.356,0.534,0.52,0.763,0.317,0.259,0.158,0.135,-0.023,0.275,0.688,0.525,0.582,0.522,0.626,0.365,0.418,0.345,0.374,0.487,81.379,2.058,19.778,66.1646,19,12.662,-6.8
2024,TCU,B12,9,0,0,0,0,0,0,0,0,115.101,97.8088,17.2923,0.869,0.519,0.503,0.73,0.351,0.357,0.179,0.208,0.029,0.355,0.714,0.512,0.698,0.509,0.648,0.356,0.302,0.328,0.352,0.595,80.801,2.75,53.769,69.6651,21,32.604,1.3
2024,Tennessee,SEC,2,3,0,1,1,1,0,0,0,117.021,91.0499,25.9712,0.938,0.515,0.454,0.749,0.343,0.358,0.146,0.189,0.043,0.324,0.714,0.516,0.587,0.443,0.586,0.342,0.413,0.314,0.414,0.612,80.263,2.262,55.338,69.2023,24,34.068,5.8
2024,Texas,B12,7,1,0,1,0,0,0,0,0,118.526,100.122,18.4034,0.901,0.537,0.49,0.757,0.304,0.35,0.166,0.186,0.02,0.305,0.7,0.534,0.651,0.474,0.676,0.361,0.349,0.348,0.324,0.565,80.596,2.288,50.353,67.1608,20,33.846,1.2
2024,Texas A&M,SEC,9,1,0,1,0,0,0,0,0,115.996,99.8885,16.108,0.85,0.454,0.501,0.709,0.382,0.312,0.142,0.169,0.027,0.419,0.72,0.47,0.619,0.495,0.551,0.284,0.381,0.339,0.449,0.445,79.734,2.393,55.263,65.8429,20,33.304,0.25
2024,Texas Tech,B12,6,0,0,0,0,0,0,0,0,117.943,99.3985,18.5448,0.885,0.528,0.491,0.778,0.346,0.266,0.165,0.17,0.005,0.302,0.697,0.515,0.589,0.496,0.61,0.365,0.411,0.321,0.39,0.559,79.654,2.079,50.406,66.6408,23,32.55,3.4
2024,UAB,Amer,12,0,0,0,0,0,0,0,0,113.68,107.398,6.28179,0.663,0.501,0.51,0.743,0.405,0.314,0.167,0.161,-0.006,0.353,0.69,0.504,0.687,0.502,0.633,0.331,0.313,0.35,0.367,0.496,80.715,2.218,21.521,67.7997,22,17.731,-2.7
2024,Utah St.,MWC,8,1,0,1,0,0,0,0,0,115.617,100.502,15.1147,0.815,0.541,0.496,0.712,0.4,0.304,0.157,0.164,0.007,0.285,0.746,0.571,0.666,0.531,0.633,0.321,0.334,0.29,0.367,0.564,80.736,1.918,21.975,68.5319,25,22.529,3.3
2024,Vermont,AE,13,0,0,0,0,0,0,0,0,107.122,100.145,6.9772,0.659,0.518,0.467,0.723,0.297,0.259,0.138,0.151,0.013,0.224,0.767,0.531,0.559,0.464,0.635,0.335,0.441,0.315,0.365,0.521,79.286,2.309,4.273,63.2333,26,10.22,-1.2
2024,Virginia,ACC,10,0,0,0,0,0,0,0,0,105.422,93.3467,12.0752,0.815,0.493,0.462,0.637,0.251,0.257,0.132,0.193,0.061,0.26,0.719,0.468,0.673,0.466,0.601,0.363,0.327,0.304,0.399,0.634,80.707,1.636,61.004,59.9122,23,25.743,1.2
2024,Wagner,NEC,16,0,0,0,0,0,0,0,0,95.7835,105.878,-10.0944,0.24,0.446,0.484,0.707,0.268,0.299,0.159,0.17,0.011,0.295,0.73,0.428,0.618,0.509,0.588,0.316,0.382,0.299,0.412,0.549,78.931,1.596,0.2,61.253,14,8.04,-11.7
2024,Washington St.,P12,7,1,0,1,0,0,0,0,0,113.431,97.215,16.2158,0.856,0.521,0.473,0.701,0.317,0.327,0.161,0.159,-0.002,0.329,0.751,0.526,0.68,0.469,0.685,0.340,0.32,0.32,0.315,0.457,81.69,1.724,30.424,64.8206,24,25.215,1.9
2024,Western Kentucky,CUSA,15,0,0,0,0,0,0,0,0,105.552,102.489,3.06263,0.593,0.519,0.483,0.719,0.329,0.334,0.183,0.186,0.003,0.285,0.733,0.521,0.69,0.483,0.599,0.344,0.31,0.322,0.401,0.445,80.009,2.412,32.318,75.1443,19,9.879,-6.6
2024,Wisconsin,B10,5,0,0,0,0,0,0,0,0,120.06,99.4602,20.6003,0.902,0.524,0.522,0.759,0.335,0.332,0.146,0.169,0.023,0.305,0.755,0.526,0.646,0.504,0.656,0.348,0.354,0.371,0.344,0.477,82.072,1.974,52.194,65.1538,22,37.153,3.3
2024,Yale,Ivy,13,1,0,1,0,0,0,0,0,110.825,101.352,9.47275,0.744,0.523,0.497,0.707,0.269,0.29,0.141,0.16,0.019,0.284,0.76,0.525,0.647,0.488,0.586,0.346,0.353,0.34,0.414,0.533,80.485,1.91,9.096,64.5226,20,16.194,-2.5
2023,Alabama,SEC,1,2,1,1,1,0,0,0,0,116.097,88.5549,27.5425,0.956,0.527,0.415,0.726,0.367,0.328,0.19,0.159,-0.031,0.338,0.725,0.546,0.522,0.412,0.694,0.338,0.478,0.281,0.306,0.548,82.068,1.13,66.119,72.7469,29,33.7,10.2
2023,Arizona,P12,2,0,1,0,0,0,0,0,0,119.979,97.1195,22.8595,0.932,0.568,0.472,0.709,0.365,0.26,0.184,0.169,-0.015,0.311,0.738,0.566,0.62,0.459,0.613,0.382,0.38,0.328,0.387,0.653,82.474,1.986,73.326,72.3118,28,29.572,7.6
2023,Arizona St.,P12,11,0,0,0,0,0,0,0,0,107.586,95.2101,12.3762,0.8,0.475,0.464,0.689,0.308,0.334,0.169,0.206,0.037,0.296,0.682,0.479,0.605,0.438,0.609,0.314,0.395,0.336,0.391,0.569,80.955,2.242,48.279,68.4035,22,28.637,1.3
2023,Arkansas,SEC,8,2,0,1,1,0,0,0,0,112.596,93.9677,18.6287,0.894,0.52,0.465,0.69,0.388,0.389,0.183,0.204,0.021,0.305,0.718,0.538,0.718,0.469,0.699,0.317,0.282,0.306,0.301,0.496,80.357,1.415,70.997,69.6808,20,30.654,0.4
2023,Auburn,SEC,9,1,0,1,0,0,0,0,0,112.689,95.2408,17.4484,0.881,0.496,0.456,0.702,0.355,0.391,0.181,0.193,0.012,0.333,0.68,0.51,0.646,0.469,0.658,0.314,0.354,0.288,0.342,0.55,81.101,2.195,47.081,67.6112,20,30.519,1.1
2023,Baylor,B12,3,1,0,1,0,0,0,0,0,121.852,101.871,19.9811,0.904,0.531,0.514,0.749,0.372,0.314,0.181,0.199,0.018,0.347,0.689,0.508,0.547,0.533,0.622,0.372,0.453,0.322,0.378,0.564,80.415,1.843,57.276,66.551,22,36.633,5.3
2023,Boise St.,MWC,10,0,0,0,0,0,0,0,0,110.969,93.8352,17.1342,0.852,0.519,0.473,0.739,0.307,0.274,0.167,0.177,0.01,0.264,0.762,0.507,0.621,0.478,0.626,0.360,0.379,0.31,0.374,0.43,79.482,2.119,17.176,66.5002,23,24.425,2.3
2023,Colgate,Pat,15,0,0,0,0,0,0,0,0,112.963,107.67,5.29267,0.651,0.586,0.519,0.662,0.276,0.203,0.149,0.176,0.027,0.249,0.759,0.571,0.652,0.515,0.631,0.409,0.348,0.349,0.369,0.615,81.111,2.225,0.2,67.8783,25,8.434,-3.6
2023,College of Charleston,CAA,12,0,0,0,0,0,0,0,0,111.378,99.6171,11.7607,0.782,0.515,0.479,0.743,0.327,0.247,0.167,0.193,0.026,0.351,0.745,0.529,0.526,0.491,0.68,0.333,0.474,0.303,0.32,0.491,79.852,2.031,0.2,70.9567,30,8.862,1.7
2023,Connecticut,BE,4,6,0,1,1,1,1,1,1,119.437,94.0686,25.3686,0.947,0.535,0.455,0.754,0.314,0.387,0.189,0.194,0.005,0.392,0.738,0.534,0.58,0.458,0.697,0.357,0.42,0.3,0.303,0.626,81.025,1.724,62.486,66.6901,25,29.244,4.9
2023,Creighton,BE,6,3,0,1,1,1,0,0,0,114.621,93.9665,20.6545,0.913,0.543,0.473,0.767,0.281,0.198,0.166,0.143,-0.023,0.255,0.767,0.545,0.58,0.456,0.702,0.360,0.42,0.341,0.298,0.578,81.634,1.549,67.359,67.9808,21,32.269,1.9
2023,Drake,MVC,12,0,0,0,0,0,0,0,0,109.84,97.3312,12.5086,0.791,0.531,0.473,0.771,0.288,0.267,0.155,0.177,0.022,0.243,0.776,0.519,0.637,0.475,0.616,0.367,0.363,0.312,0.384,0.491,80.125,2.268,12.076,66.4238,26,12.124,-0.7
2023,Duke,ACC,5,1,1,1,0,0,0,0,0,113.242,94.7531,18.4885,0.892,0.511,0.463,0.77,0.308,0.241,0.182,0.166,-0.016,0.362,0.741,0.514,0.646,0.467,0.649,0.336,0.354,0.304,0.351,0.564,82.742,0.878,81.592,65.258,26,26.527,4.5
2023,Fairleigh Dickinson,NEC,16,1,0,1,0,0,0,0,0,106.175,118.425,-12.2499,0.216,0.515,0.558,0.749,0.279,0.348,0.163,0.214,0.051,0.314,0.711,0.514,0.63,0.561,0.599,0.344,0.37,0.369,0.401,0.515,77.067,1.943,0.2,68.7636,17,5.422,-12.2
2023,Florida Atlantic,CUSA,9,4,0,1,1,1,1,0,0,114.275,96.0455,18.2298,0.874,0.55,0.459,0.718,0.295,0.267,0.167,0.183,0.016,0.304,0.755,0.543,0.562,0.448,0.658,0.372,0.438,0.32,0.342,0.51,79.224,2.036,17.083,68.4356,29,16.095,4.8
2023,Furman,SC,13,1,0,1,0,0,0,0,0,114.2,105.775,8.42507,0.697,0.556,0.506,0.735,0.347,0.318,0.158,0.184,0.026,0.296,0.729,0.591,0.536,0.512,0.648,0.344,0.464,0.331,0.352,0.585,79.335,1.893,4.159,68.4584,24,10.319,-2
2023,Gonzaga,WCC,3,3,0,1,1,1,0,0,0,124.004,99.6937,24.3101,0.925,0.585,0.517,0.702,0.342,0.267,0.146,0.188,0.042,0.311,0.74,0.59,0.672,0.512,0.606,0.384,0.328,0.35,0.394,0.507,80.985,2.291,76.992,70.0663,27,26.846,6.8
2023,Grand Canyon,WAC,14,0,0,0,0,0,0,0,0,112.317,106.325,5.99141,0.639,0.529,0.472,0.715,0.378,0.332,0.184,0.15,-0.034,0.305,0.697,0.505,0.592,0.468,0.672,0.376,0.408,0.32,0.328,0.471,79.458,2.289,20.262,65.1541,21,14.646,-3.7
2023,Houston,Amer,1,2,0,1,1,0,0,0,0,118.387,89.5678,28.8196,0.964,0.527,0.425,0.719,0.285,0.358,0.153,0.22,0.067,0.371,0.726,0.532,0.622,0.431,0.563,0.345,0.378,0.278,0.437,0.538,79.511,1.611,68.424,63.3299,31,23.376,8.1
2023,Howard,MEAC,16,0,0,0,0,0,0,0,0,103.701,106.914,-3.21361,0.37,0.52,0.506,0.716,0.328,0.346,0.228,0.207,-0.021,0.338,0.684,0.499,0.639,0.508,0.629,0.372,0.361,0.336,0.371,0.547,80.646,1.589,10.987,68.9681,19,9.971,-7.3
2023,Illinois,B10,9,0,0,0,0,0,0,0,0,112.167,95.6864,16.4805,0.839,0.516,0.469,0.68,0.338,0.296,0.182,0.186,0.004,0.323,0.732,0.553,0.581,0.453,0.691,0.309,0.419,0.336,0.309,0.466,81.368,1.41,80.461,69.3873,20,30.112,0.9
2023,Indiana,B10,4,1,0,1,0,0,0,0,0,114.651,97.2921,17.3586,0.864,0.538,0.473,0.712,0.301,0.306,0.169,0.163,-0.006,0.28,0.721,0.532,0.737,0.457,0.618,0.370,0.263,0.332,0.382,0.542,80.407,1.806,83.728,68.1266,22,33.014,3.4
2023,Iona,MAAC,13,0,0,0,0,0,0,0,0,110.856,99.1448,11.7114,0.789,0.518,0.459,0.731,0.29,0.312,0.153,0.209,0.056,0.32,0.695,0.508,0.679,0.47,0.655,0.360,0.321,0.292,0.345,0.534,81.441,1.854,4.177,68.8987,27,9.85,-1.6
2023,Iowa,B10,8,0,0,0,0,0,0,0,0,120.475,104.873,15.6021,0.844,0.519,0.533,0.739,0.326,0.234,0.141,0.185,0.044,0.322,0.724,0.521,0.626,0.526,0.678,0.343,0.374,0.366,0.322,0.581,80.612,2.022,48.548,69.5377,19,30.692,0.3
2023,Iowa St.,B12,6,0,0,0,0,0,0,0,0,109.884,91.5493,18.3345,0.893,0.507,0.501,0.674,0.278,0.4,0.198,0.251,0.053,0.339,0.734,0.507,0.662,0.496,0.532,0.339,0.338,0.338,0.468,0.549,80.547,2.387,35.584,64.3155,19,37.116,2.4
2023,Kansas,B12,1,1,0,1,0,0,0,0,0,114.61,91.4741,23.1356,0.918,0.524,0.471,0.717,0.298,0.312,0.175,0.202,0.027,0.284,0.717,0.529,0.659,0.472,0.649,0.344,0.341,0.312,0.351,0.595,80.189,1.524,69.643,69.2715,27,38.229,10.1
2023,Kansas St.,B12,3,3,0,1,1,1,0,0,0,112.516,94.2021,18.3143,0.875,0.515,0.475,0.75,0.37,0.367,0.2,0.207,0.007,0.311,0.708,0.518,0.637,0.488,0.632,0.340,0.363,0.301,0.368,0.64,80.893,2.51,48.155,70.2112,23,30.879,4.3
2023,Kennesaw St.,ASun,14,0,0,0,0,0,0,0,0,106.304,102.661,3.64263,0.623,0.529,0.512,0.663,0.365,0.362,0.179,0.196,0.017,0.275,0.742,0.513,0.621,0.505,0.607,0.371,0.379,0.348,0.393,0.542,78.654,2.375,21.424,68.5425,23,14.413,-1.4
2023,Kent St.,MAC,13,0,0,0,0,0,0,0,0,108.347,96.4498,11.8972,0.779,0.513,0.472,0.723,0.32,0.388,0.163,0.226,0.063,0.309,0.698,0.522,0.614,0.478,0.593,0.332,0.386,0.309,0.407,0.45,79.236,2.393,0.364,68.0538,26,14.799,0.9
2023,Kentucky,SEC,6,1,0,1,0,0,0,0,0,117.41,99.6115,17.7987,0.862,0.512,0.488,0.703,0.325,0.299,0.173,0.168,-0.005,0.387,0.745,0.504,0.699,0.483,0.648,0.354,0.301,0.331,0.352,0.557,80.832,1.982,61.864,66.0118,21,29.746,1.6
2023,Louisiana Lafayette,SB,13,0,0,0,0,0,0,0,0,112.243,104.042,8.20091,0.715,0.53,0.506,0.672,0.377,0.338,0.175,0.181,0.006,0.338,0.736,0.522,0.683,0.492,0.701,0.366,0.317,0.359,0.299,0.508,80.747,2.179,25.412,68.4083,23,14.493,-0.5
2023,Marquette,BE,2,1,1,1,0,0,0,0,0,119.308,97.4789,21.8296,0.922,0.56,0.511,0.721,0.271,0.29,0.152,0.228,0.076,0.265,0.679,0.588,0.581,0.5,0.625,0.348,0.419,0.352,0.375,0.593,80.514,1.289,59.052,68.3572,28,30.614,7.6
2023,Maryland,B10,8,1,0,1,0,0,0,0,0,114.136,95.7662,18.3703,0.863,0.511,0.479,0.739,0.338,0.278,0.162,0.184,0.022,0.302,0.728,0.52,0.625,0.477,0.683,0.330,0.375,0.321,0.317,0.463,80.326,2.471,44.421,64.6104,21,29.227,1
2023,Memphis,Amer,8,0,0,0,0,0,0,0,0,114.701,96.0133,18.6881,0.899,0.532,0.468,0.747,0.359,0.349,0.184,0.209,0.025,0.31,0.677,0.531,0.712,0.472,0.571,0.356,0.288,0.308,0.429,0.546,80.148,2.802,47.843,71.7989,26,27.313,4.7
2023,Miami FL,ACC,5,4,0,1,1,1,1,0,0,118.233,103.319,14.9148,0.842,0.55,0.513,0.776,0.3,0.241,0.164,0.181,0.017,0.32,0.71,0.549,0.654,0.518,0.623,0.368,0.346,0.336,0.377,0.516,79.358,2.099,44.964,68.8527,25,23.676,3.7
2023,Michigan St.,B10,7,2,0,1,1,0,0,0,0,113.4,96.6898,16.7099,0.864,0.516,0.481,0.762,0.258,0.286,0.164,0.147,-0.017,0.274,0.748,0.477,0.669,0.486,0.617,0.395,0.331,0.315,0.383,0.576,81.034,2.001,70.568,64.9304,19,34.618,2.4
